"dataset.id";"dataset.title";"dataset.slug";"dataset.url";"dataset.organization";"dataset.organization_id";"dataset.license";"dataset.private";"id";"url";"title";"description";"filetype";"format";"mime";"filesize";"checksum.type";"checksum.value";"created_at";"modified";"downloads"
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"225cf510-0d34-4471-88ef-84b541ea1aaa";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201103-192037/sg-epci-opendata-2020-11-03-19h20.csv";"sg-epci-opendata-2020-11-03-19h20.csv";"";"file";"csv";"text/csv";3638090;"sha1";"36aa6f65e099e5b7aba354b4cb0c2e07a8a262bb";"2020-11-03T19:20:38.246000";"2020-11-03T19:20:38.444000";1
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"cd8c5c88-c5fd-4338-adfb-4490e19e15f9";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201103-192030/sg-com-opendata-2020-11-03-19h20.csv";"sg-com-opendata-2020-11-03-19h20.csv";"";"file";"csv";"text/csv";91301870;"sha1";"94e2359a1aa02b4e5fca7b50670777ccb2bbeb45";"2020-11-03T19:20:35.096000";"2020-11-03T19:20:35.269000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"6bf7baee-7db0-4c8b-974f-fde9e2602fae";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201102-192125/sg-iris-opendata-2020-11-02-19h20.csv";"sg-iris-opendata-2020-11-02-19h20.csv";"";"file";"csv";"text/csv";138220042;"sha1";"233a86e9864128614f6364e46014c41369a85528";"2020-11-02T19:21:31.421000";"2020-11-02T19:21:31.665000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"4b4e3f10-6bfc-4101-bccb-4b9234bf080d";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201102-192039/sg-epci-opendata-2020-11-02-19h20.csv";"sg-epci-opendata-2020-11-02-19h20.csv";"";"file";"csv";"text/csv";3630493;"sha1";"f3452b15d95802673fc4a17320144ad652e2a9fb";"2020-11-02T19:20:39.575000";"2020-11-02T19:20:39.788000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"28be64a1-8fe4-403f-a75a-d8ee7359e706";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201102-192031/sg-com-opendata-2020-11-02-19h20.csv";"sg-com-opendata-2020-11-02-19h20.csv";"";"file";"csv";"text/csv";91059615;"sha1";"70f20b0deaf09b62df0b6db16d6ab29b2c713273";"2020-11-02T19:20:36.317000";"2020-11-02T19:20:36.558000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"a2547886-0c57-4cb3-bf4a-6b11338b7303";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201101-192138/sg-iris-opendata-2020-11-01-19h20.csv";"sg-iris-opendata-2020-11-01-19h20.csv";"";"file";"csv";"text/csv";137905327;"sha1";"cbd93c4cb8a520d0a0c095b8c46b775540e1e1df";"2020-11-01T19:21:51.853000";"2020-11-01T19:21:52.127000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"f582e79b-bd05-414a-a2f0-db2fbe8229a6";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201101-192045/sg-epci-opendata-2020-11-01-19h20.csv";"sg-epci-opendata-2020-11-01-19h20.csv";"";"file";"csv";"text/csv";3622268;"sha1";"21130ada65ad06bb9f5fb92191a4f2d0271a8306";"2020-11-01T19:20:46.682000";"2020-11-01T19:20:46.908000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"8100bb48-b2a0-43f4-9e96-0e8b56af0727";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201101-192033/sg-com-opendata-2020-11-01-19h20.csv";"sg-com-opendata-2020-11-01-19h20.csv";"";"file";"csv";"text/csv";90834711;"sha1";"7db0e85ab82db87534cb15b1ed9368b371213ac1";"2020-11-01T19:20:42.585000";"2020-11-01T19:20:42.796000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"36d8cd05-281c-4a67-b844-08041c35873b";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201031-192125/sg-iris-opendata-2020-10-31-19h20.csv";"sg-iris-opendata-2020-10-31-19h20.csv";"";"file";"csv";"text/csv";137603039;"sha1";"343a74b62115b65d7963d4f81f1681c4d1f4a558";"2020-10-31T19:21:32.350000";"2020-10-31T19:21:32.536000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"b6b52bf1-74e0-43cd-ab34-cda8cfb0efd1";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201031-192040/sg-epci-opendata-2020-10-31-19h20.csv";"sg-epci-opendata-2020-10-31-19h20.csv";"";"file";"csv";"text/csv";3613588;"sha1";"2c1c4d12633b016b0a9bb055577fa71afe557879";"2020-10-31T19:20:40.477000";"2020-10-31T19:20:40.736000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"9d80cb88-79e6-4515-b800-f5924769768d";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201031-192033/sg-com-opendata-2020-10-31-19h20.csv";"sg-com-opendata-2020-10-31-19h20.csv";"";"file";"csv";"text/csv";90609132;"sha1";"0ec998b211f80d991ab6163a5432e2267f019000";"2020-10-31T19:20:37.517000";"2020-10-31T19:20:37.673000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"10fd09db-c5ca-40d5-9f3e-998531a7ca95";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201030-192117/sg-iris-opendata-2020-10-30-19h20.csv";"sg-iris-opendata-2020-10-30-19h20.csv";"";"file";"csv";"text/csv";137313184;"sha1";"18d6c7fd96581f99216fc598b951eefdd2e40fd9";"2020-10-30T19:21:24.360000";"2020-10-30T19:21:24.781000";1
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"2c28f74d-1472-4667-9ae3-85b5b6db745a";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201030-192034/sg-epci-opendata-2020-10-30-19h20.csv";"sg-epci-opendata-2020-10-30-19h20.csv";"";"file";"csv";"text/csv";3604905;"sha1";"61ee03119ce33b0aa6a2f00cace3b45452a8b910";"2020-10-30T19:20:35.090000";"2020-10-30T19:20:35.306000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"a5cbe001-f170-4cac-aab0-c58ed2c0c889";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201030-192028/sg-com-opendata-2020-10-30-19h20.csv";"sg-com-opendata-2020-10-30-19h20.csv";"";"file";"csv";"text/csv";90383978;"sha1";"30ca55fc9a2bdd9bedd2a9c937e5885115df5fa1";"2020-10-30T19:20:32.883000";"2020-10-30T19:20:33.096000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"b365a31e-af50-4870-aa7a-db5f11266d0f";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201029-192338/sg-iris-opendata-2020-10-29-19h20.csv";"sg-iris-opendata-2020-10-29-19h20.csv";"";"file";"csv";"text/csv";136994942;"sha1";"ce38fd7bad0b657c5a88edf0558bc266f5877d47";"2020-10-29T19:23:45.185000";"2020-10-29T19:23:45.391000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"ad3752ff-1e6b-4dd1-a168-c93320bc3157";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201029-192254/sg-epci-opendata-2020-10-29-19h20.csv";"sg-epci-opendata-2020-10-29-19h20.csv";"";"file";"csv";"text/csv";3595674;"sha1";"c3ebe2c88669e13301b96f26d0ffe564a921048d";"2020-10-29T19:22:54.382000";"2020-10-29T19:22:54.597000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"3173b38d-af1c-4958-8936-d4d85c5c9564";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201029-192248/sg-com-opendata-2020-10-29-19h20.csv";"sg-com-opendata-2020-10-29-19h20.csv";"";"file";"csv";"text/csv";90157575;"sha1";"2c4d917a75e9b65c161b099f7635a63c05ef3a44";"2020-10-29T19:22:52.308000";"2020-10-29T19:22:52.487000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"8f6fce9d-374a-4bf7-a059-c5fcd2545254";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201029-153924/20201028-note-methodologique-echelons-infa-departementaux.pdf";"Note méthodologique échelons infra-départementaux";"";"file";"pdf";"application/pdf";1052754;"sha1";"f32433ef9c65ea237bf6faed51cdff11803348a8";"2020-10-29T15:39:24.501000";"2020-10-29T15:40:23.819000";12
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"4fdaeb1f-ca3e-4fb2-bd67-57ff6a58d6a6";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201028-192116/sg-iris-opendata-2020-10-28-19h20.csv";"sg-iris-opendata-2020-10-28-19h20.csv";"";"file";"csv";"text/csv";136705999;"sha1";"a68726690cb067d40d2098e828de7aed60364fa0";"2020-10-28T19:21:23.172000";"2020-10-28T19:21:23.302000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"681cbf49-b5ae-48a1-b7c9-e58cd06e3c63";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201028-192034/sg-epci-opendata-2020-10-28-19h20.csv";"sg-epci-opendata-2020-10-28-19h20.csv";"";"file";"csv";"text/csv";3586690;"sha1";"6c47465fec126a5a82640f509af7c0ea9fca9726";"2020-10-28T19:20:34.861000";"2020-10-28T19:20:35.061000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"f2187f59-375d-4994-9c0b-6a09344580a7";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201028-192028/sg-com-opendata-2020-10-28-19h20.csv";"sg-com-opendata-2020-10-28-19h20.csv";"";"file";"csv";"text/csv";89947266;"sha1";"dce5b7d077d4d1905c8c035790e463736a614b58";"2020-10-28T19:20:32.856000";"2020-10-28T19:20:32.992000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"969bfa30-e14c-4a8f-be47-75a8fce6a197";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201027-213638/sg-iris-opendata-2020-10-27-21h36.csv";"sg-iris-opendata-2020-10-27-21h36.csv";"";"file";"csv";"text/csv";130612916;"sha1";"4c894dc1c7003178f6103a2a26a09805b4830ff7";"2020-10-27T21:36:44.906000";"2020-10-27T21:36:45.145000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"2147578a-afbe-43c3-a45b-0bca9a2c66d8";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201027-192033/sg-epci-opendata-2020-10-27-19h20.csv";"sg-epci-opendata-2020-10-27-19h20.csv";"";"file";"csv";"text/csv";3426453;"sha1";"bbcd58f2d49aaf6ea7a579774bae4d05cb848cb6";"2020-10-27T19:20:33.359000";"2020-10-27T19:20:33.599000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"0f07aec5-129d-4038-ac41-a246bad4f723";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201027-192027/sg-com-opendata-2020-10-27-19h20.csv";"sg-com-opendata-2020-10-27-19h20.csv";"";"file";"csv";"text/csv";85927824;"sha1";"c07d05a7288a743983ca3215f9f46a1ce81cc5c8";"2020-10-27T19:20:31.367000";"2020-10-27T19:20:31.604000";0
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"f52f8c9f-d264-4c87-82e0-ae1ed6e92872";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201022-174329/metadonnees-sg-com-opendata.csv";"metadonnees-sg-com-opendata.csv";"";"file";"csv";"text/csv";1277;"sha1";"515dfeef03e3560ef36d7b5bcbf700303855a120";"2020-10-22T17:43:29.307000";"2020-10-22T17:43:32.868000";17
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"44d4c265-24c3-4720-9144-f3e4a5213422";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201105-192057/sg-iris-opendata-2020-11-05-19h20.csv";"sg-iris-opendata-2020-11-05-19h20.csv";"";"file";"csv";"text/csv";139113224;"sha1";"187b1927b5e2ff48025c96c068b6506d8fbeb4cf";"2020-10-22T17:30:40.940000";"2020-11-05T19:21:03.904000";441
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"34dcc90c-aec9-48ee-9fd3-a972b44202c0";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201105-192036/sg-epci-opendata-2020-11-05-19h20.csv";"sg-epci-opendata-2020-11-05-19h20.csv";"";"file";"csv";"text/csv";3652357;"sha1";"6869b76112668110e709d1bb57fc52729c254ab6";"2020-10-22T17:27:45.499000";"2020-11-05T19:20:36.480000";53
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"c2e2e844-9671-4f81-8c81-1b79f7687de3";"https://static.data.gouv.fr/resources/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/20201105-192013/sg-com-opendata-2020-11-05-19h20.csv";"sg-com-opendata-2020-11-05-19h20.csv";"";"file";"csv";"text/csv";91729965;"sha1";"0601f116d498fb3084e87d2c2b5f08bd044ccfa1";"2020-10-22T17:27:39.050000";"2020-11-05T19:20:17.668000";211
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"552c4ab4-8794-42e6-a224-df9f6d661c22";"https://static.data.gouv.fr/resources/indicateurs-infra-departementaux-de-depistage-covid-19/20201021-095638/sidep-note-methodo-270820.pdf";"sidep-note-methodo-270820.pdf";"";"file";"pdf";"application/pdf";418200;"sha1";"525806ddf75a26bd9255d306e20ff5fe206212a6";"2020-10-21T09:56:38.517000";"2020-10-21T09:56:41.604000";39
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"5a1bb3a1-e1fa-4ec7-9af2-8441af04d118";"https://static.data.gouv.fr/resources/indicateurs-infra-departementaux-de-depistage-covid-19/20201021-095645/faq-geodes-sidep-250920.pdf";"faq-geodes-sidep-250920.pdf";"";"file";"pdf";"application/pdf";321851;"sha1";"d87300836b4b88c5a48171625232fcc575c16653";"2020-10-21T09:56:46.133000";"2020-10-21T09:56:50.592000";53
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"c79f4f16-f3da-421d-b521-57909aa19285";"https://static.data.gouv.fr/resources/indicateurs-infra-departementaux-de-depistage-covid-19/20201021-120859/metadonnees-sg-iris-opendata.csv";"metadonnees-sg-iris-opendata.csv";"";"file";"csv";"text/csv";1286;"sha1";"79efdd168cfc2aaa0c7628d5ef1e0f2b3692ec47";"2020-10-21T12:08:59.507000";"2020-10-21T12:09:02.773000";7
"5f8fe1290de5138270132602";"Données de laboratoires infra-départementales durant l'épidémie COVID-19";"donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19";"https://www.data.gouv.fr/fr/datasets/donnees-de-laboratoires-infra-departementales-durant-lepidemie-covid-19/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"18b2a0c3-2705-4e91-8541-e0b74140f0df";"https://static.data.gouv.fr/resources/indicateurs-infra-departementaux-de-depistage-covid-19/20201021-092031/metadonnees-sg-epci-opendata.csv";"metadonnees-sg-epci-opendata.csv";"";"file";"csv";"text/csv";1290;"sha1";"e4999bb5e71dd47aecf29f60f6655f79208a5980";"2020-10-21T09:20:31.759000";"2020-10-21T09:20:35.528000";8
"5f733777722fc12a413290eb";"Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole";"indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole";"https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"ed3e278c-0128-4ad4-a3d3-b14f28514b0a";"https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20201105-192040/sg-metro-opendata-2020-11-05-19h20.csv";"sg-metro-opendata-2020-11-05-19h20.csv";"";"file";"csv";"text/csv";40770;"sha1";"d0559445042835a59c851e502ae7679c3f6bc516";"2020-11-05T19:20:40.624000";"2020-11-05T19:20:40.785000";0
"5f733777722fc12a413290eb";"Indicateurs de l’activité épidémique: taux d'incidence de l'épidémie de COVID-19 par métropole";"indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole";"https://www.data.gouv.fr/fr/datasets/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/";"Santé publique France";"5e721a395d57f93d0bed451f";"Licence Ouverte / Open Licence version 2.0";False;"fca03e24-679d-4215-b39a-fce851d775ef";"https://static.data.gouv.fr/resources/indicateurs-de-lactivite-epidemique-taux-dincidence-de-lepidemie-de-covid-19-par-metropole/20201104-192039/sg-metro-opendata-2020-11-04-19h20.csv";"sg-metro-opendata-2020-11-04-19h20.csv";"";"file";"csv";"text/csv";40754;"sha1";"5fd2fe43bae20539c8eea12241d2a555f3e703bb";"2020-11-04T19:20:39.318000";"2020-11-04T19:20:39.498000";0
